[Latitude],[Longitude],[Value],[Direction]
75.00,-113.00,3.12,107
75.00,-112.00,4.10,127
75.00,-111.00,5.90,133
75.00,-110.00,7.30,134
75.00,-109.00,7.36,134
75.00,-108.00,7.31,135
75.00,-107.00,7.86,142
75.00,-106.00,8.59,152
75.00,-105.00,10.19,158
75.00,-104.00,11.27,159
75.00,-103.00,11.51,157
75.00,-102.00,11.04,150
75.00,-101.00,9.87,138
75.00,-100.00,8.59,128
75.00,-99.00,7.59,129
75.00,-98.00,7.68,137
75.00,-97.00,8.18,138
75.00,-96.00,7.67,133
75.00,-95.00,6.14,134
75.00,-94.00,4.95,148
75.00,-93.00,4.53,156
75.00,-92.00,3.28,151
75.00,-91.00,1.28,134
75.00,-90.00,0.71,17
75.00,-89.00,1.73,17
75.00,-88.00,2.74,26
75.00,-87.00,3.25,17
75.00,-86.00,2.89,355
75.00,-85.00,1.48,335
75.00,-84.00,0.53,17
75.00,-83.00,1.27,40
75.00,-82.00,2.08,358
75.00,-81.00,2.04,336
75.00,-80.00,0.35,96
75.00,-79.00,3.22,137
75.00,-78.00,3.55,146
75.00,-77.00,1.70,161
75.00,-76.00,0.45,205
75.00,-75.00,0.29,270
75.00,-74.00,0.42,257
75.00,-73.00,0.74,272
75.00,-72.00,1.46,300
75.00,-71.00,3.04,315
75.00,-70.00,5.23,319
75.00,-69.00,7.49,318
75.00,-68.00,8.98,317
75.00,-67.00,9.03,315
75.00,-66.00,7.70,313
75.00,-65.00,5.86,317
75.00,-64.00,5.08,332
75.00,-63.00,6.18,347
75.00,-62.00,7.66,349
75.00,-61.00,7.93,340
75.00,-60.00,5.92,329
75.00,-59.00,2.56,333
75.00,-58.00,2.72,83
75.00,-57.00,7.08,93
75.00,-56.00,8.77,96
75.00,-55.00,9.33,101
75.00,-54.00,9.89,106
75.00,-53.00,10.43,113
75.00,-52.00,9.88,125
75.00,-51.00,9.49,140
75.00,-50.00,10.33,149
75.00,-49.00,11.07,152
75.00,-48.00,10.50,158
75.00,-47.00,9.17,165
75.00,-46.00,7.96,168
75.00,-45.00,7.02,173
75.00,-44.00,6.13,185
75.00,-43.00,5.51,205
75.00,-42.00,5.32,228
75.00,-41.00,5.21,247
75.00,-40.00,5.12,262
75.00,-39.00,5.24,273
75.00,-38.00,5.16,279
75.00,-37.00,4.61,284
75.00,-36.00,4.41,293
75.00,-35.00,4.73,306
75.00,-34.00,5.61,320
75.00,-33.00,6.97,329
75.00,-32.00,8.23,333
75.00,-31.00,9.06,335
75.00,-30.00,9.72,337
75.00,-29.00,10.29,339
75.00,-28.00,10.71,340
75.00,-27.00,11.04,344
75.00,-26.00,11.98,351
75.00,-25.00,13.85,356
75.00,-24.00,14.47,355
75.00,-23.00,12.16,345
75.00,-22.00,8.97,331
75.00,-21.00,8.34,329
75.00,-20.00,11.55,343
75.00,-19.00,17.31,350
75.00,-18.00,22.40,350
75.00,-17.00,25.12,348
75.00,-16.00,26.16,348
75.00,-15.00,26.34,348
75.00,-14.00,26.25,349
75.00,-13.00,26.48,350
75.00,-12.00,26.90,353
75.00,-11.00,26.81,354
75.00,-10.00,26.12,356
75.00,-9.00,25.49,359
75.00,-8.00,25.15,4
75.00,-7.00,24.23,10
75.00,-6.00,22.18,16
75.00,-5.00,19.48,23
75.00,-4.00,16.98,30
75.00,-3.00,15.51,38
75.00,-2.00,15.38,45
75.00,-1.00,16.29,51
75.00,0.00,17.65,58
75.00,1.00,18.88,68
75.00,2.00,19.78,78
75.00,3.00,20.12,89
75.00,4.00,20.04,100
75.00,5.00,19.68,110
75.00,6.00,18.96,119
75.00,7.00,17.99,129
75.00,8.00,16.83,139
75.00,9.00,15.68,148
75.00,10.00,14.92,157
75.00,11.00,14.94,161
75.00,12.00,15.81,158
75.00,13.00,17.56,152
75.00,14.00,19.35,146
75.00,15.00,19.95,142
75.00,16.00,18.51,141
75.00,17.00,15.97,142
75.00,18.00,13.50,144
75.00,19.00,11.78,144
75.00,20.00,10.58,141
75.00,21.00,9.44,137
75.00,22.00,8.40,136
75.00,23.00,8.08,137
75.00,24.00,8.63,139
75.00,25.00,9.40,143
75.00,26.00,9.53,146
75.00,27.00,8.74,148
75.00,28.00,7.19,152
75.00,29.00,5.58,155
75.00,30.00,4.61,155
75.00,31.00,4.54,149
75.00,32.00,5.12,141
75.00,33.00,5.98,137
75.00,34.00,6.93,134
75.00,35.00,7.73,132
75.00,36.00,8.04,131
75.00,37.00,7.75,130
75.00,38.00,6.86,128
75.00,39.00,5.66,123
75.00,40.00,4.47,112
75.00,41.00,3.70,94
75.00,42.00,3.57,72
75.00,43.00,3.92,52
75.00,44.00,4.49,40
75.00,45.00,5.00,33
75.00,46.00,5.36,30
75.00,47.00,5.53,29
75.00,48.00,5.52,29
75.00,49.00,5.33,30
75.00,50.00,4.95,34
75.00,51.00,4.84,39
75.00,52.00,4.79,36
75.00,53.00,4.27,20
75.00,54.00,3.03,358
75.00,55.00,0.86,13
75.00,56.00,3.28,129
75.00,57.00,6.26,131
75.00,58.00,6.10,127
75.00,59.00,3.49,104
75.00,60.00,3.57,54
75.00,61.00,6.22,53
75.00,62.00,7.56,71
75.00,63.00,7.65,97
75.00,64.00,7.45,125
75.00,65.00,7.93,150
75.00,66.00,8.85,166
75.00,67.00,9.77,173
75.00,68.00,10.51,174
75.00,69.00,11.22,172
75.00,70.00,12.10,170
75.00,71.00,13.13,170
75.00,72.00,14.15,170
75.00,73.00,14.88,171
75.00,74.00,15.21,171
75.00,75.00,15.28,170
75.00,76.00,15.15,168
75.00,77.00,14.72,166
75.00,78.00,13.74,164
75.00,79.00,12.42,163
75.00,80.00,11.08,161
75.00,81.00,10.14,159
75.00,82.00,9.41,156
75.00,83.00,8.22,153
75.00,84.00,5.97,149
75.00,85.00,3.26,140
75.00,86.00,1.41,105
75.00,87.00,1.27,59
75.00,88.00,1.42,67
75.00,89.00,1.76,104
75.00,90.00,2.65,123
75.00,91.00,3.57,123
75.00,92.00,4.10,115
75.00,93.00,4.36,104
75.00,94.00,4.39,90
75.00,95.00,4.03,71
75.00,96.00,3.95,48
75.00,97.00,4.31,29
75.00,98.00,4.83,20
75.00,99.00,5.21,15
75.00,100.00,5.37,10
75.00,101.00,5.68,5
75.00,102.00,5.83,2
75.00,103.00,5.43,358
75.00,104.00,5.08,351
75.00,105.00,5.21,342
75.00,106.00,5.11,334
75.00,107.00,4.27,323
75.00,108.00,2.50,297
75.00,109.00,1.92,217
75.00,110.00,3.87,170
75.00,111.00,5.35,149
75.00,112.00,5.24,133
75.00,113.00,3.33,113
75.00,114.00,2.09,44
75.00,115.00,4.12,2
75.00,116.00,5.66,354
75.00,117.00,5.93,353
75.00,118.00,5.50,353
75.00,119.00,5.03,352
75.00,120.00,4.91,351
75.00,121.00,5.07,352
75.00,122.00,5.26,356
75.00,123.00,5.38,4
75.00,124.00,5.63,15
75.00,125.00,6.14,23
75.00,126.00,6.91,25
75.00,127.00,7.62,24
75.00,128.00,8.05,23
75.00,129.00,8.23,22
75.00,130.00,8.31,23
75.00,131.00,8.43,24
75.00,132.00,8.71,25
75.00,133.00,9.07,26
75.00,134.00,9.22,26
75.00,135.00,8.88,28
75.00,136.00,7.82,32
75.00,137.00,6.63,41
75.00,138.00,6.04,52
75.00,139.00,6.19,57
75.00,140.00,6.23,56
75.00,141.00,6.76,56
75.00,142.00,6.72,56
75.00,143.00,6.79,57
75.00,144.00,6.78,60
75.00,145.00,6.94,65
75.00,146.00,6.95,71
75.00,147.00,6.69,75
75.00,148.00,6.47,74
75.00,149.00,6.44,66
75.00,150.00,6.74,54
75.00,151.00,7.29,41
75.00,152.00,7.71,30
75.00,153.00,7.97,23
75.00,154.00,8.16,18
75.00,155.00,8.23,17
75.00,156.00,8.16,18
75.00,157.00,8.07,19
75.00,158.00,8.05,20
75.00,159.00,8.02,22
75.00,160.00,8.10,24
75.00,161.00,8.30,25
75.00,162.00,8.58,24
75.00,163.00,8.94,20
75.00,164.00,9.32,15
75.00,165.00,9.73,10
75.00,166.00,9.95,7
75.00,167.00,10.05,6
75.00,168.00,10.11,5
75.00,169.00,10.23,4
75.00,170.00,10.40,1
75.00,171.00,10.66,359
75.00,172.00,10.86,357
75.00,173.00,10.93,356
75.00,174.00,10.89,355
75.00,175.00,10.81,354
75.00,176.00,10.65,353
75.00,177.00,10.38,352
75.00,178.00,10.02,352
75.00,179.00,9.53,352
75.00,180.00,9.07,352
74.00,-180.00,7.96,337
74.00,-179.00,7.80,332
74.00,-178.00,7.75,327
74.00,-177.00,7.78,323
74.00,-176.00,7.89,319
74.00,-175.00,8.07,315
74.00,-174.00,8.37,312
74.00,-173.00,8.87,309
74.00,-172.00,9.53,307
74.00,-171.00,10.26,304
74.00,-170.00,10.97,301
74.00,-169.00,11.45,298
74.00,-168.00,11.75,294
74.00,-167.00,11.93,289
74.00,-166.00,12.08,284
74.00,-165.00,12.25,276
74.00,-164.00,12.47,267
74.00,-163.00,12.91,257
74.00,-162.00,13.75,247
74.00,-161.00,14.82,238
74.00,-160.00,15.81,231
74.00,-159.00,16.57,226
74.00,-158.00,16.87,223
74.00,-157.00,16.80,221
74.00,-156.00,16.43,220
74.00,-155.00,15.84,219
74.00,-154.00,15.16,218
74.00,-153.00,14.58,218
74.00,-152.00,14.21,218
74.00,-151.00,14.05,218
74.00,-150.00,14.02,218
74.00,-149.00,14.00,219
74.00,-148.00,13.91,219
74.00,-147.00,13.85,219
74.00,-146.00,13.86,219
74.00,-145.00,14.04,220
74.00,-144.00,14.24,221
74.00,-143.00,14.42,222
74.00,-142.00,14.54,224
74.00,-141.00,14.53,227
74.00,-140.00,14.40,230
74.00,-139.00,14.23,233
74.00,-138.00,14.04,235
74.00,-137.00,13.73,236
74.00,-136.00,13.26,237
74.00,-135.00,12.69,237
74.00,-134.00,12.13,237
74.00,-133.00,11.54,240
74.00,-132.00,10.86,244
74.00,-131.00,10.09,249
74.00,-130.00,9.38,255
74.00,-129.00,8.73,261
74.00,-128.00,8.03,266
74.00,-127.00,7.34,274
74.00,-126.00,6.83,284
74.00,-125.00,5.86,293
74.00,-124.00,4.45,300
74.00,-123.00,3.34,300
74.00,-122.00,3.23,296
74.00,-121.00,3.89,305
74.00,-120.00,4.65,321
74.00,-119.00,4.23,333
74.00,-118.00,1.98,346
74.00,-117.00,1.13,89
74.00,-116.00,2.93,96
74.00,-115.00,4.40,75
74.00,-114.00,5.39,62
74.00,-113.00,5.15,66
74.00,-112.00,4.75,94
74.00,-111.00,6.10,128
74.00,-110.00,8.26,147
74.00,-109.00,9.90,157
74.00,-108.00,10.61,159
74.00,-107.00,10.90,158
74.00,-106.00,11.45,159
74.00,-105.00,12.43,163
74.00,-104.00,12.86,166
74.00,-103.00,11.83,170
74.00,-102.00,9.62,174
74.00,-101.00,7.42,174
74.00,-100.00,6.11,169
74.00,-99.00,5.56,164
74.00,-98.00,5.23,161
74.00,-97.00,5.12,154
74.00,-96.00,5.28,141
74.00,-95.00,5.19,132
74.00,-94.00,4.86,128
74.00,-93.00,4.90,127
74.00,-92.00,4.73,122
74.00,-91.00,3.87,103
74.00,-90.00,4.16,84
74.00,-89.00,5.66,92
74.00,-88.00,6.96,103
74.00,-87.00,6.54,103
74.00,-86.00,5.14,93
74.00,-85.00,4.55,84
74.00,-84.00,5.05,91
74.00,-83.00,5.64,87
74.00,-82.00,5.89,64
74.00,-81.00,6.67,49
74.00,-80.00,6.14,53
74.00,-79.00,5.37,72
74.00,-78.00,6.30,99
74.00,-77.00,8.14,120
74.00,-76.00,8.44,139
74.00,-75.00,6.75,158
74.00,-74.00,3.96,184
74.00,-73.00,1.99,233
74.00,-72.00,2.10,291
74.00,-71.00,2.94,312
74.00,-70.00,3.65,321
74.00,-69.00,4.22,328
74.00,-68.00,4.58,333
74.00,-67.00,4.80,335
74.00,-66.00,4.90,334
74.00,-65.00,4.98,334
74.00,-64.00,5.15,335
74.00,-63.00,5.53,337
74.00,-62.00,6.16,337
74.00,-61.00,7.07,338
74.00,-60.00,7.71,343
74.00,-59.00,7.37,345
74.00,-58.00,5.56,338
74.00,-57.00,1.92,320
74.00,-56.00,2.86,135
74.00,-55.00,7.58,129
74.00,-54.00,9.77,129
74.00,-53.00,9.88,129
74.00,-52.00,9.89,131
74.00,-51.00,9.72,141
74.00,-50.00,9.99,149
74.00,-49.00,10.84,147
74.00,-48.00,11.62,140
74.00,-47.00,11.10,137
74.00,-46.00,9.14,143
74.00,-45.00,7.27,155
74.00,-44.00,6.01,170
74.00,-43.00,5.23,187
74.00,-42.00,4.51,205
74.00,-41.00,3.91,229
74.00,-40.00,4.02,257
74.00,-39.00,4.75,276
74.00,-38.00,5.53,286
74.00,-37.00,5.92,290
74.00,-36.00,6.35,293
74.00,-35.00,6.84,295
74.00,-34.00,7.39,296
74.00,-33.00,8.29,295
74.00,-32.00,9.67,294
74.00,-31.00,11.40,298
74.00,-30.00,13.03,306
74.00,-29.00,14.15,314
74.00,-28.00,13.81,317
74.00,-27.00,12.18,314
74.00,-26.00,10.77,308
74.00,-25.00,8.76,313
74.00,-24.00,6.81,331
74.00,-23.00,5.40,342
74.00,-22.00,3.46,340
74.00,-21.00,3.22,352
74.00,-20.00,7.25,359
74.00,-19.00,13.93,354
74.00,-18.00,20.20,350
74.00,-17.00,24.54,348
74.00,-16.00,26.81,349
74.00,-15.00,27.60,349
74.00,-14.00,27.69,348
74.00,-13.00,28.04,346
74.00,-12.00,28.64,346
74.00,-11.00,29.06,347
74.00,-10.00,28.90,348
74.00,-9.00,27.72,351
74.00,-8.00,24.97,356
74.00,-7.00,21.10,2
74.00,-6.00,17.29,3
74.00,-5.00,14.97,1
74.00,-4.00,14.78,1
74.00,-3.00,16.68,3
74.00,-2.00,19.14,8
74.00,-1.00,19.80,18
74.00,0.00,17.50,35
74.00,1.00,13.19,68
74.00,2.00,13.45,114
74.00,3.00,17.06,142
74.00,4.00,20.10,155
74.00,5.00,21.20,162
74.00,6.00,21.00,166
74.00,7.00,20.33,167
74.00,8.00,19.82,166
74.00,9.00,19.41,165
74.00,10.00,18.54,168
74.00,11.00,17.08,175
74.00,12.00,15.36,183
74.00,13.00,14.05,188
74.00,14.00,13.75,183
74.00,15.00,14.80,172
74.00,16.00,16.16,162
74.00,17.00,16.00,158
74.00,18.00,13.81,158
74.00,19.00,10.98,159
74.00,20.00,8.67,154
74.00,21.00,7.33,144
74.00,22.00,6.92,138
74.00,23.00,7.35,142
74.00,24.00,8.77,149
74.00,25.00,10.47,153
74.00,26.00,11.31,154
74.00,27.00,10.88,152
74.00,28.00,9.70,149
74.00,29.00,8.22,149
74.00,30.00,6.71,154
74.00,31.00,5.35,164
74.00,32.00,4.32,180
74.00,33.00,3.86,197
74.00,34.00,3.84,206
74.00,35.00,4.03,204
74.00,36.00,4.33,192
74.00,37.00,4.85,177
74.00,38.00,5.22,164
74.00,39.00,4.97,152
74.00,40.00,3.95,138
74.00,41.00,2.66,114
74.00,42.00,2.05,70
74.00,43.00,2.72,30
74.00,44.00,3.93,13
74.00,45.00,5.19,7
74.00,46.00,6.23,8
74.00,47.00,6.89,12
74.00,48.00,6.85,16
74.00,49.00,6.19,24
74.00,50.00,5.64,36
74.00,51.00,5.49,43
74.00,52.00,5.00,45
74.00,53.00,3.73,59
74.00,54.00,3.81,100
74.00,55.00,5.17,119
74.00,56.00,4.81,117
74.00,57.00,3.25,73
74.00,58.00,6.60,38
74.00,59.00,9.74,43
74.00,60.00,8.61,57
74.00,61.00,5.32,94
74.00,62.00,6.46,146
74.00,63.00,9.37,160
74.00,64.00,10.98,161
74.00,65.00,11.44,162
74.00,66.00,11.36,166
74.00,67.00,11.08,169
74.00,68.00,10.84,171
74.00,69.00,11.19,169
74.00,70.00,12.54,165
74.00,71.00,14.40,164
74.00,72.00,15.78,165
74.00,73.00,16.23,167
74.00,74.00,15.79,168
74.00,75.00,15.14,167
74.00,76.00,14.65,165
74.00,77.00,14.11,163
74.00,78.00,12.76,163
74.00,79.00,10.38,162
74.00,80.00,7.59,156
74.00,81.00,6.17,138
74.00,82.00,6.84,121
74.00,83.00,7.63,115
74.00,84.00,6.96,112
74.00,85.00,5.11,107
74.00,86.00,3.18,100
74.00,87.00,2.03,104
74.00,88.00,1.59,120
74.00,89.00,1.90,116
74.00,90.00,2.26,101
74.00,91.00,2.72,88
74.00,92.00,3.26,77
74.00,93.00,3.53,69
74.00,94.00,3.80,65
74.00,95.00,4.01,63
74.00,96.00,4.21,59
74.00,97.00,4.28,49
74.00,98.00,4.53,36
74.00,99.00,5.01,24
74.00,100.00,5.23,13
74.00,101.00,5.11,0
74.00,102.00,4.96,343
74.00,103.00,5.11,328
74.00,104.00,5.16,318
74.00,105.00,4.81,310
74.00,106.00,4.09,298
74.00,107.00,3.76,277
74.00,108.00,4.29,252
74.00,109.00,5.04,234
74.00,110.00,4.93,219
74.00,111.00,3.92,198
74.00,112.00,2.72,162
74.00,113.00,2.07,106
74.00,114.00,2.69,46
74.00,115.00,4.42,15
74.00,116.00,5.82,3
74.00,117.00,6.24,1
74.00,118.00,6.08,3
74.00,119.00,5.95,8
74.00,120.00,6.12,12
74.00,121.00,6.57,12
74.00,122.00,7.10,12
74.00,123.00,7.27,13
74.00,124.00,7.08,15
74.00,125.00,6.87,18
74.00,126.00,6.95,22
74.00,127.00,7.28,23
74.00,128.00,7.57,22
74.00,129.00,7.90,22
74.00,130.00,8.13,21
74.00,131.00,8.17,20
74.00,132.00,7.91,20
74.00,133.00,7.41,20
74.00,134.00,6.67,22
74.00,135.00,5.79,24
74.00,136.00,4.90,30
74.00,137.00,4.27,39
74.00,138.00,4.11,52
74.00,139.00,4.23,62
74.00,140.00,4.27,68
74.00,141.00,4.10,70
74.00,142.00,3.79,67
74.00,143.00,3.57,60
74.00,144.00,3.60,55
74.00,145.00,3.88,58
74.00,146.00,4.55,68
74.00,147.00,5.58,76
74.00,148.00,6.49,77
74.00,149.00,6.98,74
74.00,150.00,7.17,68
74.00,151.00,7.21,61
74.00,152.00,7.18,53
74.00,153.00,7.18,45
74.00,154.00,7.24,37
74.00,155.00,7.28,30
74.00,156.00,7.24,26
74.00,157.00,7.21,22
74.00,158.00,7.19,19
74.00,159.00,7.22,16
74.00,160.00,7.33,14
74.00,161.00,7.61,13
74.00,162.00,7.97,13
74.00,163.00,8.37,13
74.00,164.00,8.74,13
74.00,165.00,8.95,13
74.00,166.00,8.93,13
74.00,167.00,8.75,12
74.00,168.00,8.47,10
74.00,169.00,8.18,8
74.00,170.00,7.92,6
74.00,171.00,8.38,4
74.00,172.00,8.79,1
74.00,173.00,9.16,359
74.00,174.00,9.44,357
74.00,175.00,9.56,355
74.00,176.00,9.45,353
74.00,177.00,9.15,350
74.00,178.00,8.73,347
74.00,179.00,8.27,342
74.00,180.00,7.96,337
73.00,-180.00,8.94,301
73.00,-179.00,9.29,296
73.00,-178.00,9.75,291
73.00,-177.00,10.28,288
73.00,-176.00,10.82,286
73.00,-175.00,11.36,285
73.00,-174.00,11.79,285
73.00,-173.00,12.09,286
73.00,-172.00,12.28,286
73.00,-171.00,12.38,286
73.00,-170.00,12.38,286
73.00,-169.00,12.22,285
73.00,-168.00,11.99,283
73.00,-167.00,11.78,278
73.00,-166.00,11.80,270
73.00,-165.00,12.20,261
73.00,-164.00,12.86,252
73.00,-163.00,13.53,244
73.00,-162.00,14.08,238
73.00,-161.00,14.37,234
73.00,-160.00,14.45,231
73.00,-159.00,14.28,229
73.00,-158.00,13.87,227
73.00,-157.00,13.30,227
73.00,-156.00,12.72,227
73.00,-155.00,12.32,228
73.00,-154.00,12.37,228
73.00,-153.00,12.67,227
73.00,-152.00,12.62,226
73.00,-151.00,12.12,227
73.00,-150.00,11.53,226
73.00,-149.00,11.58,221
73.00,-148.00,12.55,213
73.00,-147.00,13.90,208
73.00,-146.00,14.82,206
73.00,-145.00,15.12,207
73.00,-144.00,14.89,209
73.00,-143.00,14.28,213
73.00,-142.00,13.56,217
73.00,-141.00,12.72,222
73.00,-140.00,11.84,225
73.00,-139.00,11.00,229
73.00,-138.00,10.27,232
73.00,-137.00,9.67,235
73.00,-136.00,9.10,239
73.00,-135.00,8.51,244
73.00,-134.00,7.76,252
73.00,-133.00,6.95,262
73.00,-132.00,6.20,274
73.00,-131.00,5.82,287
73.00,-130.00,5.90,298
73.00,-129.00,6.12,307
73.00,-128.00,6.32,318
73.00,-127.00,6.86,333
73.00,-126.00,7.53,345
73.00,-125.00,7.04,352
73.00,-124.00,6.34,348
73.00,-123.00,6.01,336
73.00,-122.00,6.30,332
73.00,-121.00,5.93,334
73.00,-120.00,4.70,340
73.00,-119.00,3.02,5
73.00,-118.00,2.67,51
73.00,-117.00,3.49,71
73.00,-116.00,3.65,65
73.00,-115.00,3.41,53
73.00,-114.00,2.77,48
73.00,-113.00,1.52,67
73.00,-112.00,1.68,146
73.00,-111.00,4.24,166
73.00,-110.00,7.41,168
73.00,-109.00,9.78,165
73.00,-108.00,10.77,158
73.00,-107.00,9.94,154
73.00,-106.00,9.30,154
73.00,-105.00,10.70,159
73.00,-104.00,12.46,165
73.00,-103.00,12.14,170
73.00,-102.00,10.07,172
73.00,-101.00,7.35,169
73.00,-100.00,6.12,166
73.00,-99.00,5.37,169
73.00,-98.00,5.05,170
73.00,-97.00,5.28,164
73.00,-96.00,5.01,154
73.00,-95.00,3.28,146
73.00,-94.00,1.34,99
73.00,-93.00,3.45,32
73.00,-92.00,6.62,17
73.00,-91.00,7.26,10
73.00,-90.00,4.78,19
73.00,-89.00,2.47,58
73.00,-88.00,2.10,57
73.00,-87.00,4.14,17
73.00,-86.00,5.31,15
73.00,-85.00,3.86,27
73.00,-84.00,1.98,45
73.00,-83.00,1.80,13
73.00,-82.00,3.66,342
73.00,-81.00,4.41,351
73.00,-80.00,4.88,29
73.00,-79.00,5.30,48
73.00,-78.00,3.40,50
73.00,-77.00,1.18,99
73.00,-76.00,3.78,140
73.00,-75.00,7.05,137
73.00,-74.00,8.33,143
73.00,-73.00,7.33,152
73.00,-72.00,4.75,154
73.00,-71.00,1.53,132
73.00,-70.00,1.71,9
73.00,-69.00,3.78,351
73.00,-68.00,5.04,347
73.00,-67.00,5.47,345
73.00,-66.00,5.36,344
73.00,-65.00,4.91,346
73.00,-64.00,4.44,351
73.00,-63.00,4.34,358
73.00,-62.00,4.88,359
73.00,-61.00,5.77,356
73.00,-60.00,6.73,356
73.00,-59.00,7.27,359
73.00,-58.00,6.48,5
73.00,-57.00,4.14,19
73.00,-56.00,3.38,69
73.00,-55.00,7.78,86
73.00,-54.00,11.67,86
73.00,-53.00,13.09,94
73.00,-52.00,13.52,107
73.00,-51.00,13.61,120
73.00,-50.00,13.61,131
73.00,-49.00,13.94,136
73.00,-48.00,13.68,136
73.00,-47.00,12.73,134
73.00,-46.00,11.54,133
73.00,-45.00,9.83,135
73.00,-44.00,8.26,139
73.00,-43.00,7.25,139
73.00,-42.00,5.77,138
73.00,-41.00,3.49,135
73.00,-40.00,1.63,112
73.00,-39.00,1.30,40
73.00,-38.00,2.32,347
73.00,-37.00,3.92,324
73.00,-36.00,5.38,318
73.00,-35.00,6.59,318
73.00,-34.00,7.67,323
73.00,-33.00,9.08,327
73.00,-32.00,11.44,329
73.00,-31.00,14.62,328
73.00,-30.00,16.05,326
73.00,-29.00,14.05,322
73.00,-28.00,10.36,315
73.00,-27.00,8.30,304
73.00,-26.00,9.17,295
73.00,-25.00,9.26,298
73.00,-24.00,8.12,309
73.00,-23.00,7.44,315
73.00,-22.00,5.99,314
73.00,-21.00,5.01,321
73.00,-20.00,5.64,341
73.00,-19.00,10.31,345
73.00,-18.00,17.10,344
73.00,-17.00,22.87,344
73.00,-16.00,25.66,345
73.00,-15.00,25.66,344
73.00,-14.00,25.40,342
73.00,-13.00,25.91,340
73.00,-12.00,26.84,338
73.00,-11.00,27.79,336
73.00,-10.00,28.23,334
73.00,-9.00,27.27,334
73.00,-8.00,24.21,335
73.00,-7.00,20.35,336
73.00,-6.00,17.14,333
73.00,-5.00,15.42,331
73.00,-4.00,15.40,332
73.00,-3.00,16.44,333
73.00,-2.00,17.17,328
73.00,-1.00,16.18,312
73.00,0.00,15.36,282
73.00,1.00,17.97,248
73.00,2.00,22.50,229
73.00,3.00,25.33,219
73.00,4.00,26.10,213
73.00,5.00,25.31,210
73.00,6.00,23.65,209
73.00,7.00,21.88,208
73.00,8.00,20.51,206
73.00,9.00,19.51,203
73.00,10.00,18.72,200
73.00,11.00,17.80,198
73.00,12.00,16.55,199
73.00,13.00,14.89,202
73.00,14.00,13.14,205
73.00,15.00,11.94,200
73.00,16.00,12.13,187
73.00,17.00,12.78,176
73.00,18.00,11.77,172
73.00,19.00,8.26,175
73.00,20.00,4.20,181
73.00,21.00,1.77,180
73.00,22.00,2.33,155
73.00,23.00,5.49,149
73.00,24.00,8.80,144
73.00,25.00,10.45,137
73.00,26.00,10.44,130
73.00,27.00,9.91,126
73.00,28.00,9.84,127
73.00,29.00,10.08,130
73.00,30.00,10.11,132
73.00,31.00,9.75,134
73.00,32.00,9.06,136
73.00,33.00,8.06,141
73.00,34.00,6.65,149
73.00,35.00,4.92,162
73.00,36.00,3.56,187
73.00,37.00,3.38,212
73.00,38.00,3.65,219
73.00,39.00,3.58,212
73.00,40.00,2.86,202
73.00,41.00,1.25,204
73.00,42.00,1.28,334
73.00,43.00,3.95,343
73.00,44.00,6.08,346
73.00,45.00,7.33,350
73.00,46.00,7.94,355
73.00,47.00,8.07,360
73.00,48.00,7.66,6
73.00,49.00,7.35,17
73.00,50.00,7.40,22
73.00,51.00,6.78,19
73.00,52.00,4.50,28
73.00,53.00,3.08,86
73.00,54.00,4.16,115
73.00,55.00,3.29,87
