[Latitude],[Longitude],[Value],[Direction]
75.00,12.00,14.23,170
75.00,13.00,16.36,171
75.00,14.00,17.59,171
75.00,15.00,18.21,169
75.00,16.00,18.24,168
75.00,17.00,17.79,166
75.00,18.00,17.14,164
75.00,19.00,16.21,162
75.00,20.00,15.20,161
75.00,21.00,14.21,160
75.00,22.00,13.22,159
75.00,23.00,12.38,158
75.00,24.00,11.69,157
75.00,25.00,11.09,155
75.00,26.00,10.63,153
75.00,27.00,10.24,149
75.00,28.00,9.76,144
75.00,29.00,9.30,137
75.00,30.00,8.82,129
75.00,31.00,8.31,118
75.00,32.00,8.01,105
75.00,33.00,7.91,94
75.00,34.00,7.90,85
75.00,35.00,7.64,79
75.00,36.00,6.79,79
75.00,37.00,5.52,86
75.00,38.00,4.32,106
75.00,39.00,4.39,145
75.00,40.00,6.36,171
75.00,41.00,9.26,182
75.00,42.00,12.41,187
75.00,43.00,15.01,188
75.00,44.00,17.15,188
75.00,45.00,18.65,188
75.00,46.00,19.24,188
75.00,47.00,19.24,188
75.00,48.00,19.19,188
75.00,49.00,18.98,187
75.00,50.00,18.73,186
75.00,51.00,18.64,183
75.00,52.00,18.56,180
75.00,53.00,18.17,177
75.00,54.00,17.57,173
75.00,55.00,16.47,170
75.00,56.00,14.36,170
75.00,57.00,11.79,171
75.00,58.00,9.72,174
75.00,59.00,8.06,182
75.00,60.00,7.05,192
75.00,61.00,6.74,199
75.00,62.00,6.83,204
75.00,63.00,6.94,206
75.00,64.00,7.09,205
75.00,65.00,7.25,204
75.00,66.00,7.42,204
75.00,67.00,7.58,204
75.00,68.00,7.59,204
75.00,69.00,7.48,204
75.00,70.00,7.28,204
75.00,71.00,7.02,202
75.00,72.00,6.68,201
75.00,73.00,6.21,200
75.00,74.00,5.60,199
75.00,75.00,4.95,198
75.00,76.00,4.25,198
75.00,77.00,3.56,197
75.00,78.00,3.12,195
75.00,79.00,2.90,190
75.00,80.00,2.91,186
75.00,81.00,3.21,183
75.00,82.00,3.68,182
75.00,83.00,4.09,183
75.00,84.00,4.49,185
75.00,85.00,4.81,188
75.00,86.00,4.96,190
75.00,87.00,5.02,193
75.00,88.00,5.04,197
75.00,89.00,5.06,202
75.00,90.00,4.97,207
75.00,91.00,4.68,213
75.00,92.00,4.33,220
75.00,93.00,4.13,226
75.00,94.00,4.01,231
75.00,95.00,3.98,235
75.00,96.00,4.01,236
75.00,97.00,4.09,237
75.00,98.00,4.20,236
75.00,99.00,4.37,234
75.00,100.00,4.48,233
75.00,101.00,4.49,232
75.00,102.00,4.41,231
75.00,103.00,4.26,231
75.00,104.00,4.00,234
75.00,105.00,3.82,237
75.00,106.00,3.79,241
75.00,107.00,3.90,246
75.00,108.00,4.09,247
75.00,109.00,4.40,245
75.00,110.00,4.68,241
75.00,111.00,4.99,233
75.00,112.00,5.33,224
75.00,113.00,5.45,218
75.00,114.00,5.36,211
75.00,115.00,4.97,207
75.00,116.00,4.11,208
75.00,117.00,2.94,215
75.00,118.00,1.86,239
75.00,119.00,1.84,297
75.00,120.00,3.01,324
75.00,121.00,4.15,333
75.00,122.00,5.09,337
75.00,123.00,5.61,338
75.00,124.00,5.68,338
75.00,125.00,5.57,339
75.00,126.00,5.34,340
75.00,127.00,5.05,341
75.00,128.00,4.95,345
75.00,129.00,5.05,349
75.00,130.00,5.30,354
75.00,131.00,5.78,358
75.00,132.00,6.39,2
75.00,133.00,6.88,6
75.00,134.00,7.30,9
75.00,135.00,7.53,12
75.00,136.00,7.41,15
75.00,137.00,7.09,18
75.00,138.00,6.71,21
75.00,139.00,6.24,25
75.00,140.00,5.82,29
75.00,141.00,5.51,33
75.00,142.00,5.28,36
75.00,143.00,5.19,37
75.00,144.00,5.24,36
75.00,145.00,5.33,34
75.00,146.00,5.42,30
75.00,147.00,5.58,24
75.00,148.00,5.82,20
75.00,149.00,6.14,16
75.00,150.00,6.49,12
75.00,151.00,6.82,10
75.00,152.00,7.13,9
75.00,153.00,7.37,8
75.00,154.00,7.55,9
75.00,155.00,7.66,9
75.00,156.00,7.70,11
75.00,157.00,7.68,12
75.00,158.00,7.60,14
75.00,159.00,7.46,17
75.00,160.00,7.28,19
75.00,161.00,7.05,20
75.00,162.00,6.78,20
75.00,163.00,6.49,19
75.00,164.00,6.17,18
75.00,165.00,5.90,15
75.00,166.00,5.76,13
75.00,167.00,5.69,9
75.00,168.00,5.67,6
75.00,169.00,5.73,2
75.00,170.00,5.82,358
75.00,171.00,5.91,354
75.00,172.00,6.04,350
75.00,173.00,6.23,346
75.00,174.00,6.47,342
75.00,175.00,6.77,339
75.00,176.00,7.11,337
75.00,177.00,7.49,335
75.00,178.00,7.87,333
75.00,179.00,8.26,332
75.00,180.00,8.65,331
74.00,-180.00,7.54,320
74.00,-179.00,7.96,320
74.00,-178.00,8.44,320
74.00,-177.00,8.86,320
74.00,-176.00,9.25,320
74.00,-175.00,9.54,320
74.00,-174.00,9.65,319
74.00,-173.00,9.67,318
74.00,-172.00,9.69,317
74.00,-171.00,9.70,315
74.00,-170.00,9.76,314
74.00,-169.00,9.90,312
74.00,-168.00,10.07,310
74.00,-167.00,10.24,309
74.00,-166.00,10.40,307
74.00,-165.00,10.52,306
74.00,-164.00,10.59,304
74.00,-163.00,10.61,302
74.00,-162.00,10.59,301
74.00,-161.00,10.50,298
74.00,-160.00,10.43,296
74.00,-159.00,10.41,294
74.00,-158.00,10.42,291
74.00,-157.00,10.48,288
74.00,-156.00,10.61,285
74.00,-155.00,10.73,282
74.00,-154.00,10.81,280
74.00,-153.00,10.88,277
74.00,-152.00,10.99,274
74.00,-151.00,11.14,272
74.00,-150.00,11.29,269
74.00,-149.00,11.47,265
74.00,-148.00,11.69,260
74.00,-147.00,11.91,255
74.00,-146.00,12.21,249
74.00,-145.00,12.55,243
74.00,-144.00,12.89,238
74.00,-143.00,13.19,233
74.00,-142.00,13.37,229
74.00,-141.00,13.39,225
74.00,-140.00,13.36,220
74.00,-139.00,13.31,216
74.00,-138.00,13.28,211
74.00,-137.00,13.35,206
74.00,-136.00,13.52,203
74.00,-135.00,13.52,200
74.00,-134.00,13.25,198
74.00,-133.00,12.68,197
74.00,-132.00,11.63,196
74.00,-131.00,10.09,196
74.00,-130.00,8.29,195
74.00,-129.00,6.24,193
74.00,-128.00,4.04,189
74.00,-127.00,1.99,183
74.00,-126.00,0.31,98
74.00,-125.00,1.94,16
74.00,-124.00,3.82,8
74.00,-123.00,5.67,4
74.00,-122.00,7.44,1
74.00,-121.00,9.24,359
74.00,-120.00,10.49,357
74.00,-119.00,10.76,355
74.00,-118.00,10.48,352
74.00,-117.00,10.13,348
74.00,-116.00,9.66,342
74.00,-115.00,9.36,336
74.00,-114.00,9.41,331
74.00,-113.00,9.53,327
74.00,-112.00,9.38,324
74.00,-111.00,9.05,321
74.00,-110.00,8.32,315
74.00,-109.00,7.14,303
74.00,-108.00,6.21,283
74.00,-107.00,6.29,257
74.00,-106.00,7.75,233
74.00,-105.00,9.74,220
74.00,-104.00,11.41,212
74.00,-103.00,12.72,207
74.00,-102.00,13.46,205
74.00,-101.00,13.52,204
74.00,-100.00,13.34,203
74.00,-99.00,13.17,205
74.00,-98.00,12.86,207
74.00,-97.00,12.39,209
74.00,-96.00,11.78,213
74.00,-95.00,11.07,218
74.00,-94.00,10.17,221
74.00,-93.00,9.20,225
74.00,-92.00,8.39,227
74.00,-91.00,7.65,226
74.00,-90.00,7.12,225
74.00,-89.00,6.94,225
74.00,-88.00,6.92,227
74.00,-87.00,6.73,232
74.00,-86.00,6.54,241
74.00,-85.00,6.43,251
74.00,-84.00,6.33,261
74.00,-83.00,6.24,270
74.00,-82.00,5.94,277
74.00,-81.00,5.30,281
74.00,-80.00,4.69,287
74.00,-79.00,4.18,292
74.00,-78.00,3.86,298
74.00,-77.00,4.20,306
74.00,-76.00,5.23,313
74.00,-75.00,6.41,317
74.00,-74.00,7.69,320
74.00,-73.00,8.89,321
74.00,-72.00,9.42,323
74.00,-71.00,9.32,324
74.00,-70.00,8.81,326
74.00,-69.00,7.79,329
74.00,-68.00,6.55,335
74.00,-67.00,5.78,345
74.00,-66.00,5.57,359
74.00,-65.00,5.80,11
74.00,-64.00,6.39,19
74.00,-63.00,7.03,24
74.00,-62.00,7.14,28
74.00,-61.00,6.75,31
74.00,-60.00,6.16,36
74.00,-59.00,5.51,46
74.00,-58.00,5.07,61
74.00,-57.00,5.41,75
74.00,-56.00,6.48,86
74.00,-55.00,7.59,93
74.00,-54.00,8.46,98
74.00,-53.00,9.15,103
74.00,-52.00,9.51,108
74.00,-51.00,9.58,115
74.00,-50.00,9.66,121
74.00,-49.00,9.88,127
74.00,-48.00,10.06,132
74.00,-47.00,9.99,135
74.00,-46.00,9.67,137
74.00,-45.00,8.95,139
74.00,-44.00,7.62,143
74.00,-43.00,5.97,148
74.00,-42.00,4.43,154
74.00,-41.00,2.93,164
74.00,-40.00,1.57,184
74.00,-39.00,0.84,250
74.00,-38.00,1.68,307
74.00,-37.00,3.04,317
74.00,-36.00,4.49,318
74.00,-35.00,5.76,318
74.00,-34.00,6.72,318
74.00,-33.00,7.45,318
74.00,-32.00,7.89,319
74.00,-31.00,8.04,321
74.00,-30.00,8.10,323
74.00,-29.00,8.14,322
74.00,-28.00,8.11,320
74.00,-27.00,7.96,317
74.00,-26.00,7.72,313
74.00,-25.00,7.36,310
74.00,-24.00,6.58,308
74.00,-23.00,5.79,307
74.00,-22.00,5.82,310
74.00,-21.00,6.62,316
74.00,-20.00,7.99,322
74.00,-19.00,10.11,328
74.00,-18.00,12.63,332
74.00,-17.00,14.67,335
74.00,-16.00,16.41,337
74.00,-15.00,17.54,339
74.00,-14.00,17.70,340
74.00,-13.00,17.28,341
74.00,-12.00,16.82,342
74.00,-11.00,16.14,343
74.00,-10.00,15.72,343
74.00,-9.00,15.87,343
74.00,-8.00,16.32,343
74.00,-7.00,16.84,343
74.00,-6.00,17.51,343
74.00,-5.00,18.11,344
74.00,-4.00,18.51,345
74.00,-3.00,18.83,346
74.00,-2.00,19.14,348
74.00,-1.00,19.52,350
74.00,0.00,19.58,352
74.00,1.00,19.26,354
74.00,2.00,18.49,357
74.00,3.00,16.91,359
74.00,4.00,14.55,2
74.00,5.00,11.55,5
74.00,6.00,7.73,10
74.00,7.00,3.51,25
74.00,8.00,1.77,127
74.00,9.00,5.46,168
74.00,10.00,9.11,174
74.00,11.00,11.96,175
74.00,12.00,14.12,174
74.00,13.00,15.49,171
74.00,14.00,16.08,167
74.00,15.00,16.28,162
74.00,16.00,16.11,157
74.00,17.00,15.72,152
74.00,18.00,15.37,147
74.00,19.00,14.93,143
74.00,20.00,14.55,139
74.00,21.00,14.27,136
74.00,22.00,14.00,134
74.00,23.00,13.74,132
74.00,24.00,13.49,130
74.00,25.00,13.21,128
74.00,26.00,12.90,125
74.00,27.00,12.58,122
74.00,28.00,12.21,119
74.00,29.00,11.83,115
74.00,30.00,11.35,111
74.00,31.00,10.71,108
74.00,32.00,9.96,104
74.00,33.00,9.15,102
74.00,34.00,8.23,103
74.00,35.00,7.30,107
74.00,36.00,6.54,118
74.00,37.00,6.33,134
74.00,38.00,7.02,152
74.00,39.00,8.65,166
74.00,40.00,10.71,174
74.00,41.00,12.95,179
74.00,42.00,15.18,182
74.00,43.00,16.93,184
74.00,44.00,18.27,184
74.00,45.00,19.10,184
74.00,46.00,19.28,185
74.00,47.00,18.99,185
74.00,48.00,18.52,185
74.00,49.00,17.80,184
74.00,50.00,16.91,183
74.00,51.00,15.94,180
74.00,52.00,14.92,175
74.00,53.00,13.83,171
74.00,54.00,12.66,165
74.00,55.00,11.51,161
74.00,56.00,10.27,159
74.00,57.00,9.01,158
74.00,58.00,8.10,161
74.00,59.00,7.59,167
74.00,60.00,7.29,174
74.00,61.00,7.10,179
74.00,62.00,6.95,183
74.00,63.00,6.54,186
74.00,64.00,5.86,188
74.00,65.00,5.21,191
74.00,66.00,4.70,192
74.00,67.00,4.25,192
74.00,68.00,3.92,189
74.00,69.00,3.74,181
74.00,70.00,3.72,173
74.00,71.00,3.87,165
74.00,72.00,4.08,158
74.00,73.00,4.06,153
74.00,74.00,3.78,148
74.00,75.00,3.45,142
74.00,76.00,3.07,136
74.00,77.00,2.73,128
74.00,78.00,2.63,123
74.00,79.00,2.69,124
74.00,80.00,2.87,126
74.00,81.00,3.22,131
74.00,82.00,3.68,136
74.00,83.00,4.04,139
74.00,84.00,4.33,142
74.00,85.00,4.53,143
74.00,86.00,4.62,143
74.00,87.00,4.61,142
74.00,88.00,4.50,142
74.00,89.00,4.29,142
74.00,90.00,4.00,142
74.00,91.00,3.60,139
74.00,92.00,3.15,136
74.00,93.00,2.80,133
74.00,94.00,2.50,130
74.00,95.00,2.28,128
74.00,96.00,2.15,128
74.00,97.00,2.07,130
74.00,98.00,1.96,135
74.00,99.00,1.84,144
74.00,100.00,1.77,152
74.00,101.00,1.72,158
74.00,102.00,1.65,161
74.00,103.00,1.55,158
74.00,104.00,1.44,149
74.00,105.00,1.30,138
74.00,106.00,1.06,128
74.00,107.00,0.78,116
74.00,108.00,0.53,104
74.00,109.00,0.22,90
74.00,110.00,0.02,122
74.00,111.00,0.27,181
74.00,112.00,0.64,171
74.00,113.00,0.95,160
74.00,114.00,1.32,148
74.00,115.00,1.49,138
74.00,116.00,1.32,122
74.00,117.00,1.11,92
74.00,118.00,1.25,48
74.00,119.00,2.08,16
74.00,120.00,3.08,3
74.00,121.00,3.92,357
74.00,122.00,4.62,353
74.00,123.00,5.01,350
74.00,124.00,5.06,348
74.00,125.00,5.02,347
74.00,126.00,4.94,347
74.00,127.00,4.84,348
74.00,128.00,4.92,349
74.00,129.00,5.13,350
74.00,130.00,5.47,351
74.00,131.00,5.99,352
74.00,132.00,6.59,353
74.00,133.00,7.07,354
74.00,134.00,7.49,356
74.00,135.00,7.72,358
74.00,136.00,7.69,0
74.00,137.00,7.46,4
74.00,138.00,7.09,8
74.00,139.00,6.57,13
74.00,140.00,6.05,20
74.00,141.00,5.55,28
74.00,142.00,5.15,37
74.00,143.00,4.99,44
74.00,144.00,4.98,48
74.00,145.00,4.96,49
74.00,146.00,4.86,46
74.00,147.00,4.78,41
74.00,148.00,4.86,35
74.00,149.00,5.11,28
74.00,150.00,5.42,23
74.00,151.00,5.72,18
74.00,152.00,6.02,15
74.00,153.00,6.23,11
74.00,154.00,6.37,8
74.00,155.00,6.41,5
74.00,156.00,6.33,4
74.00,157.00,6.15,2
74.00,158.00,5.88,2
74.00,159.00,5.50,2
74.00,160.00,5.12,2
74.00,161.00,4.80,1
74.00,162.00,4.51,0
74.00,163.00,4.29,358
74.00,164.00,4.14,355
74.00,165.00,4.08,351
74.00,166.00,4.15,347
74.00,167.00,4.31,343
74.00,168.00,4.57,339
74.00,169.00,4.94,336
74.00,170.00,5.31,333
74.00,171.00,5.66,330
74.00,172.00,5.99,328
74.00,173.00,6.27,326
74.00,174.00,6.51,324
74.00,175.00,6.70,323
74.00,176.00,6.83,321
74.00,177.00,6.94,321
74.00,178.00,7.10,320
74.00,179.00,7.28,320
74.00,180.00,7.54,320
73.00,-180.00,6.76,303
73.00,-179.00,7.17,305
73.00,-178.00,7.75,307
73.00,-177.00,8.30,309
73.00,-176.00,8.86,310
73.00,-175.00,9.30,310
73.00,-174.00,9.47,309
73.00,-173.00,9.52,307
73.00,-172.00,9.59,306
73.00,-171.00,9.66,304
73.00,-170.00,9.75,303
73.00,-169.00,9.86,301
73.00,-168.00,9.97,301
73.00,-167.00,10.04,300
73.00,-166.00,10.08,299
73.00,-165.00,10.10,298
73.00,-164.00,10.12,297
73.00,-163.00,10.13,296
73.00,-162.00,10.13,295
73.00,-161.00,10.12,293
73.00,-160.00,10.14,292
73.00,-159.00,10.23,290
73.00,-158.00,10.37,287
73.00,-157.00,10.51,285
73.00,-156.00,10.69,282
73.00,-155.00,10.83,279
73.00,-154.00,10.85,276
73.00,-153.00,10.82,274
73.00,-152.00,10.84,272
73.00,-151.00,10.89,271
73.00,-150.00,10.91,269
73.00,-149.00,10.95,266
73.00,-148.00,11.02,262
73.00,-147.00,11.09,257
73.00,-146.00,11.31,249
73.00,-145.00,11.56,243
73.00,-144.00,11.68,237
73.00,-143.00,11.65,232
73.00,-142.00,11.32,228
73.00,-141.00,10.61,224
73.00,-140.00,9.93,219
73.00,-139.00,9.46,212
73.00,-138.00,9.23,204
73.00,-137.00,9.35,196
73.00,-136.00,9.82,191
73.00,-135.00,10.05,186
73.00,-134.00,9.75,182
73.00,-133.00,9.02,178
73.00,-132.00,7.70,172
73.00,-131.00,5.88,160
73.00,-130.00,4.41,138
73.00,-129.00,3.95,107
73.00,-128.00,4.55,79
73.00,-127.00,5.25,63
73.00,-126.00,5.59,52
73.00,-125.00,5.94,41
73.00,-124.00,6.54,30
73.00,-123.00,7.39,19
73.00,-122.00,8.52,13
73.00,-121.00,9.94,9
73.00,-120.00,10.84,7
73.00,-119.00,10.67,6
73.00,-118.00,9.93,5
73.00,-117.00,9.26,1
73.00,-116.00,8.56,355
73.00,-115.00,8.13,349
73.00,-114.00,8.24,343
73.00,-113.00,8.51,338
73.00,-112.00,8.31,333
73.00,-111.00,7.78,329
73.00,-110.00,6.73,321
73.00,-109.00,5.17,303
73.00,-108.00,4.36,267
73.00,-107.00,5.57,233
73.00,-106.00,8.25,214
73.00,-105.00,10.86,205
73.00,-104.00,12.67,201
73.00,-103.00,13.82,198
73.00,-102.00,14.16,197
73.00,-101.00,13.59,196
73.00,-100.00,12.78,196
73.00,-99.00,12.04,197
73.00,-98.00,11.22,200
73.00,-97.00,10.36,205
73.00,-96.00,9.55,212
73.00,-95.00,8.88,220
73.00,-94.00,8.24,227
73.00,-93.00,7.69,233
73.00,-92.00,7.30,236
73.00,-91.00,6.96,235
73.00,-90.00,6.64,234
73.00,-89.00,6.39,236
73.00,-88.00,6.13,239
73.00,-87.00,5.69,246
73.00,-86.00,5.25,260
73.00,-85.00,5.01,274
73.00,-84.00,4.75,285
73.00,-83.00,4.48,295
73.00,-82.00,4.20,302
73.00,-81.00,3.73,305
73.00,-80.00,3.43,307
73.00,-79.00,3.47,304
73.00,-78.00,3.79,301
73.00,-77.00,4.54,301
73.00,-76.00,5.78,302
73.00,-75.00,6.98,305
73.00,-74.00,8.01,310
73.00,-73.00,8.95,315
73.00,-72.00,9.62,319
73.00,-71.00,10.07,324
73.00,-70.00,10.29,329
73.00,-69.00,10.21,333
73.00,-68.00,9.92,337
73.00,-67.00,9.54,342
73.00,-66.00,9.04,346
73.00,-65.00,8.56,351
73.00,-64.00,8.28,357
73.00,-63.00,8.01,3
73.00,-62.00,7.41,9
73.00,-61.00,6.53,15
73.00,-60.00,5.47,24
73.00,-59.00,4.00,34
73.00,-58.00,2.69,56
73.00,-57.00,2.77,83
73.00,-56.00,3.74,93
73.00,-55.00,4.95,96
73.00,-54.00,6.43,93
73.00,-53.00,7.95,91
73.00,-52.00,8.88,93
73.00,-51.00,9.35,98
73.00,-50.00,9.54,104
73.00,-49.00,9.46,113
73.00,-48.00,9.38,123
73.00,-47.00,9.44,130
73.00,-46.00,9.48,134
73.00,-45.00,9.18,137
73.00,-44.00,8.42,140
73.00,-43.00,7.28,143
73.00,-42.00,5.79,147
73.00,-41.00,3.94,157
73.00,-40.00,2.26,179
73.00,-39.00,1.37,236
73.00,-38.00,2.26,290
73.00,-37.00,3.64,304
73.00,-36.00,4.87,309
73.00,-35.00,5.96,311
73.00,-34.00,6.96,311
73.00,-33.00,7.79,311
73.00,-32.00,8.30,311
73.00,-31.00,8.53,312
73.00,-30.00,8.52,312
73.00,-29.00,8.28,309
73.00,-28.00,7.91,304
73.00,-27.00,7.51,300
73.00,-26.00,7.06,298
73.00,-25.00,6.44,298
73.00,-24.00,5.39,304
73.00,-23.00,4.49,316
73.00,-22.00,4.71,325
73.00,-21.00,5.79,329
73.00,-20.00,7.31,330
73.00,-19.00,9.34,331
73.00,-18.00,11.61,331
73.00,-17.00,13.46,333
73.00,-16.00,15.03,335
73.00,-15.00,16.18,337
73.00,-14.00,16.68,337
73.00,-13.00,16.77,337
73.00,-12.00,16.76,337
73.00,-11.00,16.55,336
73.00,-10.00,16.50,335
73.00,-9.00,16.84,335
73.00,-8.00,17.39,334
73.00,-7.00,18.05,334
73.00,-6.00,18.87,335
73.00,-5.00,19.63,335
73.00,-4.00,20.25,336
73.00,-3.00,20.77,337
73.00,-2.00,21.14,337
73.00,-1.00,21.45,338
73.00,0.00,21.18,338
73.00,1.00,20.05,338
73.00,2.00,18.25,337
73.00,3.00,15.77,335
73.00,4.00,12.58,331
73.00,5.00,9.20,324
73.00,6.00,5.97,305
73.00,7.00,4.29,262
73.00,8.00,5.41,221
73.00,9.00,7.67,202
73.00,10.00,9.62,191
73.00,11.00,10.75,183
73.00,12.00,11.33,174
73.00,13.00,11.66,165
73.00,14.00,11.85,154
73.00,15.00,12.25,143
73.00,16.00,12.84,133
73.00,17.00,13.57,125
73.00,18.00,14.39,119
73.00,19.00,15.14,116
73.00,20.00,15.82,113
73.00,21.00,16.48,112
73.00,22.00,17.02,112
73.00,23.00,17.33,112
73.00,24.00,17.41,111
73.00,25.00,17.27,110
73.00,26.00,16.90,108
73.00,27.00,16.33,106
73.00,28.00,15.60,105
73.00,29.00,14.69,104
73.00,30.00,13.59,105
73.00,31.00,12.23,107
73.00,32.00,10.80,113
73.00,33.00,9.65,122
73.00,34.00,8.99,136
73.00,35.00,9.18,150
73.00,36.00,10.15,162
73.00,37.00,11.60,170
73.00,38.00,13.06,175
73.00,39.00,14.47,177
73.00,40.00,15.66,178
73.00,41.00,16.57,179
73.00,42.00,17.22,179
73.00,43.00,17.62,179
73.00,44.00,17.77,179
73.00,45.00,17.72,179
73.00,46.00,17.53,180
73.00,47.00,17.13,180
73.00,48.00,16.39,180
73.00,49.00,15.34,180
73.00,50.00,13.95,179
73.00,51.00,12.14,175
73.00,52.00,10.20,168
73.00,53.00,8.44,160
73.00,54.00,6.70,150
73.00,55.00,5.71,140
