[Latitude],[Longitude],[Value],[Direction]
75.00,-32.00,13.65,343
75.00,-31.00,14.66,345
75.00,-30.00,15.44,349
75.00,-29.00,16.01,350
75.00,-28.00,16.41,346
75.00,-27.00,16.60,346
75.00,-26.00,18.25,352
75.00,-25.00,21.20,358
75.00,-24.00,21.99,357
75.00,-23.00,18.07,348
75.00,-22.00,12.14,328
75.00,-21.00,9.14,308
75.00,-20.00,9.66,310
75.00,-19.00,13.45,323
75.00,-18.00,18.66,326
75.00,-17.00,21.95,325
75.00,-16.00,23.37,324
75.00,-15.00,23.45,323
75.00,-14.00,23.17,323
75.00,-13.00,23.10,324
75.00,-12.00,23.29,327
75.00,-11.00,23.20,329
75.00,-10.00,22.57,329
75.00,-9.00,21.57,328
75.00,-8.00,20.82,325
75.00,-7.00,20.22,322
75.00,-6.00,19.54,317
75.00,-5.00,19.15,311
75.00,-4.00,18.76,304
75.00,-3.00,18.61,296
75.00,-2.00,18.81,288
75.00,-1.00,19.18,281
75.00,0.00,19.70,275
75.00,1.00,19.83,271
75.00,2.00,19.65,268
75.00,3.00,18.89,266
75.00,4.00,17.72,267
75.00,5.00,16.91,269
75.00,6.00,16.34,272
75.00,7.00,15.36,271
75.00,8.00,13.80,269
75.00,9.00,11.69,266
75.00,10.00,9.92,268
75.00,11.00,9.27,280
75.00,12.00,9.50,293
75.00,13.00,9.87,302
75.00,14.00,9.68,308
75.00,15.00,8.94,318
75.00,16.00,8.14,327
75.00,17.00,7.94,338
75.00,18.00,7.97,347
75.00,19.00,8.25,352
75.00,20.00,8.61,354
75.00,21.00,9.05,351
75.00,22.00,9.15,348
75.00,23.00,9.04,341
75.00,24.00,8.78,332
75.00,25.00,8.32,323
75.00,26.00,8.11,314
75.00,27.00,7.82,305
75.00,28.00,7.48,295
75.00,29.00,7.55,282
75.00,30.00,8.17,267
75.00,31.00,9.38,257
75.00,32.00,10.95,250
75.00,33.00,12.31,249
75.00,34.00,13.15,246
75.00,35.00,13.14,241
75.00,36.00,12.67,229
75.00,37.00,12.62,214
75.00,38.00,12.97,199
75.00,39.00,13.27,191
75.00,40.00,12.73,187
75.00,41.00,11.96,187
75.00,42.00,11.09,191
75.00,43.00,10.47,195
75.00,44.00,10.21,198
75.00,45.00,9.84,198
75.00,46.00,9.65,199
75.00,47.00,9.78,201
75.00,48.00,10.19,204
75.00,49.00,10.43,207
75.00,50.00,9.91,208
75.00,51.00,9.07,211
75.00,52.00,8.63,211
75.00,53.00,9.40,204
75.00,54.00,11.22,194
75.00,55.00,12.13,186
75.00,56.00,10.39,188
75.00,57.00,7.26,196
75.00,58.00,5.13,205
75.00,59.00,3.44,196
75.00,60.00,2.56,189
75.00,61.00,2.78,205
75.00,62.00,2.70,240
75.00,63.00,3.50,273
75.00,64.00,4.55,290
75.00,65.00,5.57,295
75.00,66.00,6.61,298
75.00,67.00,6.97,300
75.00,68.00,6.97,300
75.00,69.00,6.37,301
75.00,70.00,5.93,302
75.00,71.00,5.88,304
75.00,72.00,6.42,305
75.00,73.00,7.62,308
75.00,74.00,8.99,309
75.00,75.00,10.21,310
75.00,76.00,11.70,312
75.00,77.00,12.82,311
75.00,78.00,13.37,311
75.00,79.00,14.06,311
75.00,80.00,14.89,311
75.00,81.00,15.98,311
75.00,82.00,17.08,311
75.00,83.00,17.47,313
75.00,84.00,16.77,314
75.00,85.00,14.98,314
75.00,86.00,12.40,311
75.00,87.00,9.81,304
75.00,88.00,7.92,295
75.00,89.00,5.53,288
75.00,90.00,1.36,270
75.00,91.00,3.48,117
75.00,92.00,7.38,108
75.00,93.00,8.96,103
75.00,94.00,9.05,99
75.00,95.00,8.66,99
75.00,96.00,8.63,104
75.00,97.00,8.92,110
75.00,98.00,8.78,115
75.00,99.00,8.87,116
75.00,100.00,9.65,115
75.00,101.00,11.44,111
75.00,102.00,13.22,107
75.00,103.00,13.73,106
75.00,104.00,13.11,105
75.00,105.00,12.50,105
75.00,106.00,11.98,103
75.00,107.00,11.99,98
75.00,108.00,12.83,91
75.00,109.00,14.11,83
75.00,110.00,14.53,74
75.00,111.00,13.48,65
75.00,112.00,12.88,61
75.00,113.00,13.40,66
75.00,114.00,14.00,76
75.00,115.00,14.61,86
75.00,116.00,15.17,92
75.00,117.00,15.44,96
75.00,118.00,15.53,99
75.00,119.00,15.21,100
75.00,120.00,14.95,103
75.00,121.00,14.38,103
75.00,122.00,14.00,104
75.00,123.00,13.58,103
75.00,124.00,12.74,102
75.00,125.00,12.28,101
75.00,126.00,11.67,101
75.00,127.00,11.25,100
75.00,128.00,10.83,99
75.00,129.00,10.42,99
75.00,130.00,10.01,98
75.00,131.00,9.43,98
75.00,132.00,8.83,98
75.00,133.00,8.09,100
75.00,134.00,7.55,102
75.00,135.00,7.03,104
75.00,136.00,7.21,104
75.00,137.00,7.48,99
75.00,138.00,7.78,90
75.00,139.00,7.45,83
75.00,140.00,6.79,77
75.00,141.00,7.03,76
75.00,142.00,6.84,75
75.00,143.00,6.84,75
75.00,144.00,7.21,76
75.00,145.00,7.93,79
75.00,146.00,8.63,82
75.00,147.00,8.98,85
75.00,148.00,9.14,89
75.00,149.00,9.53,91
75.00,150.00,10.50,92
75.00,151.00,11.48,92
75.00,152.00,12.05,90
75.00,153.00,12.08,86
75.00,154.00,11.74,83
75.00,155.00,11.41,81
75.00,156.00,11.06,80
75.00,157.00,10.71,78
75.00,158.00,10.42,76
75.00,159.00,10.15,73
75.00,160.00,9.86,68
75.00,161.00,9.57,61
75.00,162.00,9.33,54
75.00,163.00,9.22,48
75.00,164.00,8.96,41
75.00,165.00,8.63,36
75.00,166.00,8.57,33
75.00,167.00,8.54,30
75.00,168.00,8.87,29
75.00,169.00,9.48,28
75.00,170.00,10.35,26
75.00,171.00,11.41,23
75.00,172.00,12.38,22
75.00,173.00,12.97,24
75.00,174.00,13.05,28
75.00,175.00,12.91,37
75.00,176.00,12.66,47
75.00,177.00,12.71,61
75.00,178.00,13.16,74
75.00,179.00,13.85,85
75.00,180.00,14.60,93
74.00,-180.00,13.61,89
74.00,-179.00,14.82,95
74.00,-178.00,15.22,95
74.00,-177.00,15.42,95
74.00,-176.00,15.67,97
74.00,-175.00,16.05,101
74.00,-174.00,16.56,106
74.00,-173.00,17.03,109
74.00,-172.00,16.97,110
74.00,-171.00,16.86,111
74.00,-170.00,16.21,113
74.00,-169.00,15.22,115
74.00,-168.00,14.26,118
74.00,-167.00,13.48,118
74.00,-166.00,13.22,118
74.00,-165.00,13.13,115
74.00,-164.00,13.22,114
74.00,-163.00,13.40,114
74.00,-162.00,14.00,115
74.00,-161.00,14.96,118
74.00,-160.00,16.18,119
74.00,-159.00,17.14,119
74.00,-158.00,17.75,119
74.00,-157.00,18.09,118
74.00,-156.00,18.53,118
74.00,-155.00,18.78,117
74.00,-154.00,18.78,117
74.00,-153.00,18.87,116
74.00,-152.00,18.87,116
74.00,-151.00,18.96,116
74.00,-150.00,18.97,114
74.00,-149.00,18.99,113
74.00,-148.00,18.88,110
74.00,-147.00,18.50,109
74.00,-146.00,17.89,107
74.00,-145.00,17.17,106
74.00,-144.00,16.41,104
74.00,-143.00,15.79,100
74.00,-142.00,15.05,96
74.00,-141.00,14.58,91
74.00,-140.00,13.85,85
74.00,-139.00,13.08,79
74.00,-138.00,12.18,73
74.00,-137.00,11.67,66
74.00,-136.00,11.31,61
74.00,-135.00,10.84,57
74.00,-134.00,10.46,55
74.00,-133.00,9.92,55
74.00,-132.00,9.44,58
74.00,-131.00,8.87,61
74.00,-130.00,8.52,63
74.00,-129.00,8.43,64
74.00,-128.00,8.27,66
74.00,-127.00,8.18,72
74.00,-126.00,7.93,79
74.00,-125.00,7.40,87
74.00,-124.00,7.22,95
74.00,-123.00,6.87,98
74.00,-122.00,5.47,96
74.00,-121.00,3.70,87
74.00,-120.00,2.94,82
74.00,-119.00,3.52,96
74.00,-118.00,3.75,111
74.00,-117.00,2.80,124
74.00,-116.00,2.35,114
74.00,-115.00,3.52,96
74.00,-114.00,5.25,88
74.00,-113.00,6.90,80
74.00,-112.00,7.97,77
74.00,-111.00,8.77,77
74.00,-110.00,9.11,79
74.00,-109.00,9.08,80
74.00,-108.00,8.63,82
74.00,-107.00,7.62,84
74.00,-106.00,6.42,90
74.00,-105.00,5.69,98
74.00,-104.00,5.90,107
74.00,-103.00,6.61,114
74.00,-102.00,6.97,120
74.00,-101.00,6.37,121
74.00,-100.00,5.74,118
74.00,-99.00,5.13,115
74.00,-98.00,4.81,104
74.00,-97.00,5.26,94
74.00,-96.00,6.22,92
74.00,-95.00,6.46,97
74.00,-94.00,6.41,104
74.00,-93.00,6.64,111
74.00,-92.00,7.44,110
74.00,-91.00,8.89,100
74.00,-90.00,11.47,91
74.00,-89.00,14.78,92
74.00,-88.00,16.35,93
74.00,-87.00,15.16,89
74.00,-86.00,13.75,82
74.00,-85.00,12.73,83
74.00,-84.00,12.88,95
74.00,-83.00,13.11,105
74.00,-82.00,11.70,105
74.00,-81.00,9.75,95
74.00,-80.00,6.21,70
74.00,-79.00,6.23,4
74.00,-78.00,11.84,337
74.00,-77.00,15.41,331
74.00,-76.00,15.10,325
74.00,-75.00,13.24,320
74.00,-74.00,11.00,315
74.00,-73.00,8.94,314
74.00,-72.00,7.30,312
74.00,-71.00,5.99,306
74.00,-70.00,5.48,297
74.00,-69.00,5.42,291
74.00,-68.00,5.66,286
74.00,-67.00,6.04,285
74.00,-66.00,6.46,286
74.00,-65.00,6.89,286
74.00,-64.00,7.32,287
74.00,-63.00,7.88,286
74.00,-62.00,8.02,284
74.00,-61.00,7.88,286
74.00,-60.00,7.39,297
74.00,-59.00,7.84,314
74.00,-58.00,8.59,322
74.00,-57.00,5.88,326
74.00,-56.00,0.70,34
74.00,-55.00,5.80,130
74.00,-54.00,9.76,136
74.00,-53.00,11.00,136
74.00,-52.00,11.00,135
74.00,-51.00,10.31,136
74.00,-50.00,9.76,136
74.00,-49.00,10.78,129
74.00,-48.00,12.90,121
74.00,-47.00,14.53,115
74.00,-46.00,14.59,111
74.00,-45.00,13.78,106
74.00,-44.00,12.97,103
74.00,-43.00,12.47,101
74.00,-42.00,11.86,100
74.00,-41.00,11.25,100
74.00,-40.00,10.01,98
74.00,-39.00,8.36,90
74.00,-38.00,6.46,74
74.00,-37.00,5.50,45
74.00,-36.00,6.18,13
74.00,-35.00,7.74,348
74.00,-34.00,9.04,335
74.00,-33.00,10.26,323
74.00,-32.00,11.82,314
74.00,-31.00,13.97,309
74.00,-30.00,16.39,312
74.00,-29.00,18.15,317
74.00,-28.00,18.73,318
74.00,-27.00,17.18,315
74.00,-26.00,14.39,308
74.00,-25.00,10.54,308
74.00,-24.00,7.17,319
74.00,-23.00,6.80,323
74.00,-22.00,7.30,318
74.00,-21.00,7.35,323
74.00,-20.00,7.74,332
74.00,-19.00,8.87,334
74.00,-18.00,11.34,329
74.00,-17.00,14.24,325
74.00,-16.00,16.49,322
74.00,-15.00,18.32,319
74.00,-14.00,19.38,315
74.00,-13.00,21.09,311
74.00,-12.00,22.98,308
74.00,-11.00,24.46,307
74.00,-10.00,24.53,304
74.00,-9.00,24.40,301
74.00,-8.00,24.26,297
74.00,-7.00,24.02,294
74.00,-6.00,23.50,291
74.00,-5.00,23.06,288
74.00,-4.00,22.44,284
74.00,-3.00,21.93,280
74.00,-2.00,21.56,277
74.00,-1.00,21.09,275
74.00,0.00,20.65,274
74.00,1.00,19.86,273
74.00,2.00,19.10,274
74.00,3.00,18.15,275
74.00,4.00,17.24,277
74.00,5.00,16.55,279
74.00,6.00,16.09,282
74.00,7.00,15.42,284
74.00,8.00,14.34,286
74.00,9.00,13.52,288
74.00,10.00,12.56,292
74.00,11.00,12.00,295
74.00,12.00,11.65,296
74.00,13.00,11.65,296
74.00,14.00,11.74,294
74.00,15.00,12.10,294
74.00,16.00,12.70,295
74.00,17.00,13.13,297
74.00,18.00,13.75,299
74.00,19.00,14.37,300
74.00,20.00,14.81,300
74.00,21.00,14.88,299
74.00,22.00,14.87,297
74.00,23.00,14.79,295
74.00,24.00,14.73,293
74.00,25.00,14.77,291
74.00,26.00,14.82,289
74.00,27.00,14.82,287
74.00,28.00,14.68,281
74.00,29.00,14.20,272
74.00,30.00,13.97,261
74.00,31.00,14.14,252
74.00,32.00,13.92,245
74.00,33.00,13.65,242
74.00,34.00,13.07,240
74.00,35.00,12.64,239
74.00,36.00,12.20,239
74.00,37.00,11.70,238
74.00,38.00,11.55,234
74.00,39.00,11.41,226
74.00,40.00,11.51,217
74.00,41.00,11.50,210
74.00,42.00,11.48,208
74.00,43.00,10.96,207
74.00,44.00,10.00,207
74.00,45.00,9.14,204
74.00,46.00,8.30,201
74.00,47.00,8.24,199
74.00,48.00,8.74,201
74.00,49.00,9.06,203
74.00,50.00,8.61,205
74.00,51.00,8.00,206
74.00,52.00,8.61,198
74.00,53.00,10.01,188
74.00,54.00,9.92,178
74.00,55.00,6.90,170
74.00,56.00,3.71,174
74.00,57.00,1.98,191
74.00,58.00,2.35,204
74.00,59.00,3.65,205
74.00,60.00,4.19,202
74.00,61.00,4.01,194
74.00,62.00,3.12,184
74.00,63.00,1.37,188
74.00,64.00,0.70,304
74.00,65.00,2.37,325
74.00,66.00,4.01,321
74.00,67.00,5.22,315
74.00,68.00,6.38,308
74.00,69.00,7.07,302
74.00,70.00,7.56,296
74.00,71.00,7.51,291
74.00,72.00,7.44,290
74.00,73.00,7.44,290
74.00,74.00,8.02,293
74.00,75.00,8.78,298
74.00,76.00,9.98,303
74.00,77.00,11.12,306
74.00,78.00,12.02,309
74.00,79.00,12.82,311
74.00,80.00,13.37,311
74.00,81.00,13.66,310
74.00,82.00,14.39,308
74.00,83.00,15.52,308
74.00,84.00,16.30,309
74.00,85.00,16.37,313
74.00,86.00,15.12,314
74.00,87.00,12.38,312
74.00,88.00,10.11,308
74.00,89.00,8.74,302
74.00,90.00,7.14,299
74.00,91.00,3.74,298
74.00,92.00,0.39,270
74.00,93.00,2.27,121
74.00,94.00,3.26,107
74.00,95.00,4.28,87
74.00,96.00,5.90,73
74.00,97.00,8.35,62
74.00,98.00,10.30,58
74.00,99.00,11.11,57
74.00,100.00,10.71,61
74.00,101.00,10.58,70
74.00,102.00,11.32,78
74.00,103.00,12.13,84
74.00,104.00,12.35,83
74.00,105.00,12.62,80
74.00,106.00,13.92,78
74.00,107.00,15.52,75
74.00,108.00,16.11,70
74.00,109.00,16.62,66
74.00,110.00,16.52,65
74.00,111.00,15.75,66
74.00,112.00,15.75,70
74.00,113.00,15.70,75
74.00,114.00,16.08,82
74.00,115.00,16.33,89
74.00,116.00,16.36,93
74.00,117.00,16.21,96
74.00,118.00,16.23,96
74.00,119.00,16.28,98
74.00,120.00,16.33,99
74.00,121.00,16.01,100
74.00,122.00,15.56,103
74.00,123.00,15.14,106
74.00,124.00,14.75,108
74.00,125.00,14.27,110
74.00,126.00,13.59,109
74.00,127.00,12.61,107
74.00,128.00,11.65,104
74.00,129.00,10.90,101
74.00,130.00,10.64,99
74.00,131.00,10.39,98
74.00,132.00,10.33,94
74.00,133.00,10.31,92
74.00,134.00,10.50,92
74.00,135.00,10.70,92
74.00,136.00,10.90,93
74.00,137.00,11.10,93
74.00,138.00,10.69,91
74.00,139.00,10.11,89
74.00,140.00,9.35,86
74.00,141.00,8.40,85
74.00,142.00,7.81,84
74.00,143.00,7.23,84
74.00,144.00,6.87,82
74.00,145.00,6.75,78
74.00,146.00,6.89,74
74.00,147.00,7.32,73
74.00,148.00,7.93,73
74.00,149.00,8.44,75
74.00,150.00,8.73,78
74.00,151.00,8.85,81
74.00,152.00,9.40,83
74.00,153.00,10.01,82
74.00,154.00,10.59,83
74.00,155.00,10.76,84
74.00,156.00,10.76,84
74.00,157.00,10.56,84
74.00,158.00,10.39,82
74.00,159.00,10.26,80
74.00,160.00,10.19,77
74.00,161.00,9.96,73
74.00,162.00,9.97,69
74.00,163.00,9.83,65
74.00,164.00,10.01,61
74.00,165.00,10.46,55
74.00,166.00,10.74,48
74.00,167.00,11.03,41
74.00,168.00,11.05,34
74.00,169.00,10.97,30
74.00,170.00,10.88,24
74.00,171.00,11.68,18
74.00,172.00,12.45,14
74.00,173.00,13.16,13
74.00,174.00,13.67,15
74.00,175.00,13.59,19
74.00,176.00,13.13,25
74.00,177.00,12.02,34
74.00,178.00,11.36,52
74.00,179.00,11.99,73
74.00,180.00,13.61,89
73.00,-180.00,8.87,75
73.00,-179.00,10.53,94
73.00,-178.00,12.12,102
73.00,-177.00,13.20,104
73.00,-176.00,14.10,105
73.00,-175.00,14.70,110
73.00,-174.00,15.48,115
73.00,-173.00,16.11,120
73.00,-172.00,16.40,121
73.00,-171.00,16.18,123
73.00,-170.00,15.64,122
73.00,-169.00,15.07,120
73.00,-168.00,14.35,118
73.00,-167.00,13.65,116
73.00,-166.00,12.71,113
73.00,-165.00,11.81,110
73.00,-164.00,11.31,109
73.00,-163.00,11.77,112
73.00,-162.00,12.69,117
73.00,-161.00,14.24,122
73.00,-160.00,15.69,124
73.00,-159.00,16.45,125
73.00,-158.00,16.66,124
73.00,-157.00,16.61,123
73.00,-156.00,16.54,120
73.00,-155.00,16.52,118
73.00,-154.00,16.61,117
73.00,-153.00,16.87,116
73.00,-152.00,16.96,115
73.00,-151.00,17.23,114
73.00,-150.00,17.51,113
73.00,-149.00,17.80,112
73.00,-148.00,17.91,111
73.00,-147.00,18.14,109
73.00,-146.00,18.08,107
73.00,-145.00,18.06,104
73.00,-144.00,17.69,102
73.00,-143.00,16.94,99
73.00,-142.00,16.25,97
73.00,-141.00,15.60,94
73.00,-140.00,14.78,91
73.00,-139.00,14.01,88
73.00,-138.00,13.12,83
73.00,-137.00,11.93,78
73.00,-136.00,10.76,73
73.00,-135.00,9.68,68
73.00,-134.00,8.69,63
73.00,-133.00,7.77,58
73.00,-132.00,6.65,52
73.00,-131.00,5.51,48
73.00,-130.00,4.41,41
73.00,-129.00,3.34,36
73.00,-128.00,2.44,29
73.00,-127.00,2.03,17
73.00,-126.00,1.60,14
73.00,-125.00,1.52,50
73.00,-124.00,2.73,94
73.00,-123.00,4.80,111
73.00,-122.00,6.52,117
73.00,-121.00,6.00,119
73.00,-120.00,4.52,115
73.00,-119.00,3.74,99
73.00,-118.00,3.93,81
73.00,-117.00,3.82,75
73.00,-116.00,3.69,72
73.00,-115.00,2.80,56
73.00,-114.00,1.74,27
73.00,-113.00,1.37,352
73.00,-112.00,1.52,310
73.00,-111.00,1.84,288
73.00,-110.00,1.95,276
73.00,-109.00,1.05,248
73.00,-108.00,1.57,150
73.00,-107.00,2.97,122
73.00,-106.00,3.21,104
73.00,-105.00,3.50,87
73.00,-104.00,4.09,93
73.00,-103.00,5.60,110
73.00,-102.00,7.48,118
73.00,-101.00,7.74,118
73.00,-100.00,7.40,113
73.00,-99.00,6.09,107
73.00,-98.00,4.54,100
73.00,-97.00,3.93,99
73.00,-96.00,4.58,102
73.00,-95.00,5.99,103
73.00,-94.00,6.87,98
73.00,-93.00,7.80,86
73.00,-92.00,7.69,69
73.00,-91.00,6.10,59
73.00,-90.00,4.81,76
73.00,-89.00,4.77,102
73.00,-88.00,3.91,96
73.00,-87.00,4.13,41
73.00,-86.00,4.70,24
73.00,-85.00,3.71,43
73.00,-84.00,3.32,69
73.00,-83.00,3.16,43
73.00,-82.00,5.84,356
73.00,-81.00,8.75,359
73.00,-80.00,9.93,23
73.00,-79.00,9.76,35
73.00,-78.00,6.36,23
73.00,-77.00,5.35,341
73.00,-76.00,8.27,330
73.00,-75.00,11.67,330
73.00,-74.00,13.39,320
73.00,-73.00,13.69,309
73.00,-72.00,12.90,301
73.00,-71.00,10.96,295
73.00,-70.00,9.35,287
73.00,-69.00,8.47,279
73.00,-68.00,8.19,274
73.00,-67.00,7.84,277
73.00,-66.00,7.74,282
73.00,-65.00,7.69,286
73.00,-64.00,7.56,288
73.00,-63.00,7.33,292
73.00,-62.00,7.57,299
73.00,-61.00,8.41,310
73.00,-60.00,9.29,323
73.00,-59.00,10.88,336
73.00,-58.00,12.23,342
73.00,-57.00,11.19,343
73.00,-56.00,6.08,353
73.00,-55.00,4.70,60
73.00,-54.00,8.77,86
73.00,-53.00,10.53,94
73.00,-52.00,10.33,106
73.00,-51.00,9.67,120
73.00,-50.00,8.96,131
73.00,-49.00,8.80,133
73.00,-48.00,8.69,130
73.00,-47.00,8.41,124
73.00,-46.00,8.09,117
73.00,-45.00,7.76,112
73.00,-44.00,8.06,110
73.00,-43.00,9.04,109
73.00,-42.00,9.84,108
73.00,-41.00,9.96,107
73.00,-40.00,9.91,101
73.00,-39.00,9.93,93
73.00,-38.00,9.46,81
73.00,-37.00,7.84,60
73.00,-36.00,7.34,32
73.00,-35.00,8.25,8
73.00,-34.00,9.74,357
73.00,-33.00,11.63,350
73.00,-32.00,14.39,344
73.00,-31.00,17.69,337
73.00,-30.00,19.05,331
73.00,-29.00,16.52,323
73.00,-28.00,12.24,313
73.00,-27.00,9.77,301
73.00,-26.00,11.77,292
73.00,-25.00,12.71,293
73.00,-24.00,12.37,300
73.00,-23.00,13.11,302
73.00,-22.00,13.27,302
73.00,-21.00,12.54,300
73.00,-20.00,10.90,292
73.00,-19.00,10.75,283
73.00,-18.00,11.57,278
73.00,-17.00,12.78,279
73.00,-16.00,13.88,281
73.00,-15.00,14.99,283
73.00,-14.00,15.75,286
73.00,-13.00,16.41,289
73.00,-12.00,17.41,294
73.00,-11.00,18.88,299
73.00,-10.00,19.70,301
73.00,-9.00,19.97,301
73.00,-8.00,20.11,300
73.00,-7.00,19.91,297
73.00,-6.00,19.74,295
73.00,-5.00,19.28,292
73.00,-4.00,18.87,289
73.00,-3.00,18.59,286
73.00,-2.00,18.16,283
73.00,-1.00,17.27,282
73.00,0.00,16.28,282
73.00,1.00,15.56,283
73.00,2.00,15.14,286
73.00,3.00,15.00,289
73.00,4.00,15.20,291
73.00,5.00,15.24,293
73.00,6.00,15.24,293
73.00,7.00,14.81,293
73.00,8.00,14.59,291
73.00,9.00,14.51,288
73.00,10.00,14.66,285
73.00,11.00,14.95,283
73.00,12.00,15.29,282
73.00,13.00,15.52,282
73.00,14.00,15.42,284
73.00,15.00,15.14,286
73.00,16.00,14.69,288
73.00,17.00,14.39,289
73.00,18.00,14.45,290
73.00,19.00,14.77,291
73.00,20.00,15.45,291
73.00,21.00,16.00,291
73.00,22.00,16.73,290
73.00,23.00,17.21,288
73.00,24.00,17.78,286
73.00,25.00,18.34,283
73.00,26.00,18.92,279
73.00,27.00,19.32,275
73.00,28.00,19.44,269
73.00,29.00,19.15,264
73.00,30.00,17.96,260
73.00,31.00,16.28,258
73.00,32.00,14.72,258
73.00,33.00,13.20,256
73.00,34.00,12.29,252
73.00,35.00,11.67,246
73.00,36.00,11.31,246
73.00,37.00,10.83,249
73.00,38.00,10.58,250
73.00,39.00,10.09,245
73.00,40.00,9.76,235
73.00,41.00,9.90,223
73.00,42.00,9.88,216
73.00,43.00,9.38,214
73.00,44.00,8.68,214
73.00,45.00,8.14,213
73.00,46.00,8.20,211
73.00,47.00,9.07,211
73.00,48.00,10.04,212
73.00,49.00,10.51,214
73.00,50.00,10.03,216
73.00,51.00,9.02,217
73.00,52.00,7.62,218
73.00,53.00,5.80,220
73.00,54.00,3.62,216
73.00,55.00,3.57,202
